trade_date,sequence,symbol,side,quantity,price,turnover,brokerage,stt_buy,stt_sell,exchange_transaction_charge,sebi_turnover_charge,gst,stamp_duty,dp_charges,total_cost,allocation_note
2021-08-02,1,ASIANPAINT,SELL,11,2984.11,32825.21,0,0.00,33.00,1.01,0.03,0.19,0.00,15.34,49.57,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-08-02,2,TECHM,BUY,29,1210.61,35107.69,0,35.00,0.00,1.08,0.04,0.20,5.27,0.00,41.59,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-08-09,1,SBIN,SELL,85,437.68,37202.80,0,0.00,37.00,1.14,0.04,0.21,0.00,15.34,53.73,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-08-09,2,INFY,BUY,22,1661.83,36560.26,0,37.00,0.00,1.12,0.03,0.21,5.48,0.00,43.84,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-09-06,1,INFY,SELL,22,1704.30,37494.60,0,0.00,37.00,1.15,0.04,0.21,0.00,15.34,53.74,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-09-06,2,HCLTECH,BUY,32,1175.59,37618.88,0,38.00,0.00,1.16,0.04,0.22,5.64,0.00,45.06,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-10-11,1,BAJAJFINSV,SELL,32,1765.68,56501.76,0,0.00,57.00,1.73,0.06,0.32,0.00,15.34,74.45,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-10-11,2,TITAN,BUY,19,2378.19,45185.61,0,45.00,0.00,1.39,0.04,0.26,6.78,0.00,53.47,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-10-18,1,HCLTECH,SELL,32,1239.38,39660.16,0,0.00,40.00,1.22,0.04,0.23,0.00,15.34,56.83,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-10-18,2,BAJAJFINSV,BUY,25,1885.94,47148.50,0,47.00,0.00,1.45,0.05,0.27,7.07,0.00,55.84,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-11-08,1,TECHM,SELL,29,1507.25,43710.25,0,0.00,44.00,1.34,0.04,0.25,0.00,15.34,60.97,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-11-08,2,SBIN,BUY,86,534.72,45985.92,0,46.00,0.00,1.41,0.05,0.26,6.90,0.00,54.62,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-11-15,1,SBIN,SELL,86,512.14,44044.04,0,0.00,44.00,1.35,0.04,0.25,0.00,15.34,60.98,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-11-15,2,BANKBARODA,BUY,446,102.05,45514.30,0,46.00,0.00,1.40,0.05,0.26,6.83,0.00,54.54,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-11-22,1,BAJAJFINSV,SELL,25,1813.09,45327.25,0,0.00,45.00,1.39,0.05,0.26,0.00,15.34,62.04,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-11-22,2,SBIN,BUY,89,506.25,45056.25,0,45.00,0.00,1.38,0.04,0.25,6.76,0.00,53.43,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-11-29,1,SBIN,SELL,89,469.77,41809.53,0,0.00,42.00,1.29,0.04,0.24,0.00,15.34,58.91,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-11-29,2,KOTAKBANK,BUY,104,398.80,41475.20,0,41.00,0.00,1.27,0.04,0.24,6.22,0.00,48.77,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-12-06,1,KOTAKBANK,SELL,104,383.81,39916.24,0,0.00,40.00,1.22,0.04,0.23,0.00,15.34,56.83,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-12-06,2,M&M,BUY,48,838.42,40244.16,0,40.00,0.00,1.24,0.04,0.23,6.04,0.00,47.55,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-12-20,1,BANKBARODA,SELL,446,83.66,37312.36,0,0.00,37.21,1.15,0.04,0.22,0.00,15.34,53.96,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-12-20,2,TITAN,SELL,19,2258.57,42912.83,0,0.00,42.79,1.32,0.04,0.24,0.00,15.34,59.73,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-12-20,3,TECHM,BUY,24,1635.82,39259.68,0,39.17,0.00,1.20,0.04,0.22,5.89,0.00,46.52,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-12-20,4,JINDALSTEL,BUY,105,380.19,39919.95,0,39.83,0.00,1.22,0.04,0.23,5.99,0.00,47.31,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-12-27,1,JINDALSTEL,SELL,105,381.81,40090.05,0,0.00,40.16,1.23,0.04,0.24,0.00,15.34,57.01,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-12-27,2,M&M,SELL,48,807.60,38764.80,0,0.00,38.84,1.19,0.04,0.22,0.00,15.34,55.63,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-12-27,3,TITAN,BUY,17,2307.30,39224.10,0,39.07,0.00,1.20,0.04,0.22,5.89,0.00,46.42,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-12-27,4,INFY,BUY,21,1860.93,39079.53,0,38.93,0.00,1.20,0.04,0.22,5.86,0.00,46.25,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-01-10,1,INFY,SELL,21,1814.09,38095.89,0,0.00,38.09,1.17,0.04,0.22,0.00,15.34,54.86,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-01-10,2,TITAN,SELL,17,2583.71,43923.07,0,0.00,43.91,1.35,0.04,0.25,0.00,15.34,60.89,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-01-10,3,ICICIBANK,BUY,51,800.65,40833.15,0,40.85,0.00,1.25,0.04,0.23,6.12,0.00,48.49,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-01-10,4,LT,BUY,21,1910.96,40130.16,0,40.15,0.00,1.23,0.04,0.23,6.02,0.00,47.67,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-01-24,1,ICICIBANK,SELL,51,812.59,41442.09,0,0.00,41.59,1.27,0.04,0.24,0.00,15.34,58.48,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-01-24,2,LT,SELL,21,1954.02,41034.42,0,0.00,41.18,1.26,0.04,0.23,0.00,15.34,58.05,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-01-24,3,TECHM,SELL,24,1587.21,38093.04,0,0.00,38.23,1.17,0.04,0.22,0.00,15.34,55.00,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-01-24,4,MARUTI,BUY,4,8193.09,32772.36,0,32.65,0.00,1.01,0.03,0.19,4.92,0.00,38.80,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-01-24,5,ASIANPAINT,BUY,12,3269.63,39235.56,0,39.08,0.00,1.20,0.04,0.22,5.88,0.00,46.42,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-01-24,6,TCS,BUY,10,3841.92,38419.20,0,38.27,0.00,1.18,0.04,0.22,5.76,0.00,45.47,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-01-31,1,ASIANPAINT,SELL,12,3138.43,37661.16,0,0.00,38.00,1.16,0.04,0.21,0.00,15.34,54.75,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-01-31,2,LT,BUY,21,1891.15,39714.15,0,40.00,0.00,1.22,0.04,0.23,5.96,0.00,47.45,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-02-07,1,LT,SELL,21,1931.53,40562.13,0,0.00,40.33,1.24,0.04,0.23,0.00,15.34,57.18,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-02-07,2,TCS,SELL,10,3789.10,37891.00,0,0.00,37.67,1.16,0.04,0.22,0.00,15.34,54.43,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-02-07,3,HINDALCO,BUY,77,528.11,40664.47,0,40.54,0.00,1.25,0.04,0.23,6.10,0.00,48.16,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-02-07,4,SUNPHARMA,BUY,45,901.90,40585.50,0,40.46,0.00,1.25,0.04,0.23,6.09,0.00,48.07,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-02-14,1,MARUTI,SELL,4,8495.75,33983.00,0,0.00,33.93,1.04,0.03,0.20,0.00,15.34,50.54,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-02-14,2,SUNPHARMA,SELL,45,869.57,39130.65,0,0.00,39.07,1.20,0.04,0.22,0.00,15.34,55.87,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-02-14,3,BANKBARODA,BUY,366,109.05,39912.30,0,39.81,0.00,1.23,0.04,0.23,5.99,0.00,47.30,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-02-14,4,JINDALSTEL,BUY,93,422.56,39298.08,0,39.19,0.00,1.21,0.04,0.22,5.89,0.00,46.55,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-02-21,1,JINDALSTEL,SELL,93,409.84,38115.12,0,0.00,38.00,1.17,0.04,0.22,0.00,15.34,54.77,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-02-21,2,AXISBANK,BUY,49,783.94,38413.06,0,38.00,0.00,1.18,0.04,0.22,5.76,0.00,45.20,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-02-28,1,AXISBANK,SELL,49,749.53,36726.97,0,0.00,37.00,1.13,0.04,0.21,0.00,15.34,53.72,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-02-28,2,MARUTI,BUY,4,8304.15,33216.60,0,33.00,0.00,1.02,0.03,0.19,4.98,0.00,39.22,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-03-07,1,BANKBARODA,SELL,366,98.05,35886.30,0,0.00,35.98,1.10,0.04,0.20,0.00,15.34,52.66,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-03-07,2,MARUTI,SELL,4,6988.50,27954.00,0,0.00,28.02,0.86,0.03,0.16,0.00,15.34,44.41,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-03-07,3,JINDALSTEL,BUY,77,435.97,33569.69,0,33.41,0.00,1.03,0.03,0.19,5.04,0.00,39.70,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-03-07,4,SUNPHARMA,BUY,40,818.41,32736.40,0,32.59,0.00,1.01,0.03,0.19,4.91,0.00,38.73,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-03-21,1,SUNPHARMA,SELL,40,912.04,36481.60,0,0.00,36.00,1.12,0.03,0.21,0.00,15.34,52.70,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-03-21,2,BANKBARODA,BUY,344,107.95,37134.80,0,37.00,0.00,1.14,0.04,0.21,5.57,0.00,43.96,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-04-18,1,HINDALCO,SELL,77,544.68,41940.36,0,0.00,42.00,1.29,0.04,0.24,0.00,15.34,58.91,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-04-18,2,AXISBANK,BUY,53,780.39,41360.67,0,41.00,0.00,1.27,0.04,0.24,6.20,0.00,48.75,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-04-25,1,AXISBANK,SELL,53,771.61,40895.33,0,0.00,41.00,1.25,0.04,0.23,0.00,15.34,57.86,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-04-25,2,SUNPHARMA,BUY,43,916.01,39388.43,0,39.00,0.00,1.21,0.04,0.23,5.91,0.00,46.39,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-05-09,1,BANKBARODA,SELL,344,103.90,35741.60,0,0.00,36.00,1.10,0.03,0.20,0.00,15.34,52.67,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-05-09,2,M&M,BUY,42,880.44,36978.48,0,37.00,0.00,1.13,0.04,0.21,5.55,0.00,43.93,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-05-30,1,JINDALSTEL,SELL,77,400.80,30861.60,0,0.00,31.00,0.95,0.03,0.17,0.00,15.34,47.49,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-05-30,2,KOTAKBANK,BUY,80,389.24,31139.20,0,31.00,0.00,0.95,0.03,0.18,4.67,0.00,36.83,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-06-06,1,KOTAKBANK,SELL,80,368.82,29505.60,0,0.00,29.65,0.91,0.03,0.17,0.00,15.34,46.10,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-06-06,2,SUNPHARMA,SELL,43,864.57,37176.51,0,0.00,37.35,1.14,0.04,0.21,0.00,15.34,54.08,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-06-06,3,ICICIBANK,BUY,45,740.57,33325.65,0,33.27,0.00,1.02,0.03,0.19,5.00,0.00,39.51,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-06-06,4,MARUTI,BUY,4,7693.85,30775.40,0,30.73,0.00,0.95,0.03,0.18,4.62,0.00,36.51,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-07-18,1,ICICIBANK,SELL,45,758.87,34149.15,0,0.00,34.00,1.05,0.03,0.19,0.00,15.34,50.61,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-07-18,2,KOTAKBANK,BUY,101,360.18,36378.18,0,36.00,0.00,1.12,0.04,0.21,5.46,0.00,42.83,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-07-25,1,KOTAKBANK,SELL,101,363.02,36665.02,0,0.00,37.00,1.13,0.04,0.21,0.00,15.34,53.72,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-07-25,2,ICICIBANK,BUY,45,803.40,36153.00,0,36.00,0.00,1.11,0.03,0.21,5.42,0.00,42.77,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-08-08,1,ICICIBANK,SELL,45,836.18,37628.10,0,0.00,38.00,1.16,0.04,0.21,0.00,15.34,54.75,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-08-08,2,BANKBARODA,BUY,324,117.96,38219.04,0,38.00,0.00,1.17,0.04,0.22,5.73,0.00,45.16,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-08-16,1,MARUTI,SELL,4,8732.78,34931.12,0,0.00,35.00,1.07,0.04,0.20,0.00,15.34,51.65,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-08-16,2,BAJAJFINSV,BUY,22,1582.29,34810.38,0,35.00,0.00,1.07,0.03,0.20,5.22,0.00,41.52,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-09-12,1,M&M,SELL,42,1307.35,54908.70,0,0.00,55.00,1.69,0.05,0.31,0.00,15.34,72.39,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-09-12,2,ICICIBANK,BUY,50,905.50,45275.00,0,45.00,0.00,1.39,0.05,0.26,6.79,0.00,53.49,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-09-19,1,ICICIBANK,SELL,50,904.50,45225.00,0,0.00,45.00,1.39,0.04,0.26,0.00,15.34,62.03,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-09-19,2,JINDALSTEL,BUY,104,438.22,45574.88,0,46.00,0.00,1.40,0.05,0.26,6.84,0.00,54.55,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-09-26,1,JINDALSTEL,SELL,104,418.09,43481.36,0,0.00,43.00,1.34,0.05,0.25,0.00,15.34,59.98,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-09-26,2,TITAN,BUY,16,2667.33,42677.28,0,43.00,0.00,1.31,0.04,0.24,6.40,0.00,50.99,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-10-10,1,BANKBARODA,SELL,324,132.38,42891.12,0,0.00,43.00,1.32,0.04,0.25,0.00,15.34,59.95,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-10-10,2,JINDALSTEL,BUY,101,437.22,44159.22,0,44.00,0.00,1.35,0.05,0.25,6.62,0.00,52.27,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-10-17,1,TITAN,SELL,16,2612.59,41801.44,0,0.00,42.00,1.28,0.04,0.24,0.00,15.34,58.90,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-10-17,2,BANKBARODA,BUY,333,130.62,43496.46,0,43.00,0.00,1.34,0.05,0.25,6.52,0.00,51.16,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-10-25,1,JINDALSTEL,SELL,101,438.13,44251.13,0,0.00,44.00,1.36,0.04,0.25,0.00,15.34,60.99,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-10-25,2,AXISBANK,BUY,50,906.15,45307.50,0,45.00,0.00,1.39,0.05,0.26,6.80,0.00,53.50,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-10-31,1,BAJAJFINSV,SELL,22,1664.17,36611.74,0,0.00,37.00,1.12,0.04,0.21,0.00,15.34,53.71,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-10-31,2,JINDALSTEL,BUY,91,457.33,41617.03,0,42.00,0.00,1.28,0.04,0.24,6.24,0.00,49.80,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-11-14,1,AXISBANK,SELL,50,850.07,42503.50,0,0.00,43.00,1.30,0.04,0.24,0.00,15.34,59.92,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-11-14,2,SBIN,BUY,70,604.25,42297.50,0,42.00,0.00,1.30,0.04,0.24,6.34,0.00,49.92,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-11-28,1,SBIN,SELL,70,605.30,42371.00,0,0.00,42.00,1.30,0.04,0.24,0.00,15.34,58.92,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-11-28,2,HCLTECH,BUY,37,1125.56,41645.72,0,42.00,0.00,1.28,0.04,0.24,6.25,0.00,49.81,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-12-12,1,HCLTECH,SELL,37,1024.49,37906.13,0,0.00,38.00,1.16,0.04,0.21,0.00,15.34,54.75,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-12-12,2,AXISBANK,BUY,41,930.36,38144.76,0,38.00,0.00,1.17,0.04,0.22,5.72,0.00,45.15,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
