trade_date,sequence,symbol,side,quantity,price,turnover,brokerage,stt_buy,stt_sell,exchange_transaction_charge,sebi_turnover_charge,gst,stamp_duty,dp_charges,total_cost,allocation_note
2016-04-04,1,INFY,BUY,41,607.08,24890.28,0,24.98,0,0.76,0.02,0.14,3.73,0,29.63,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2018-10-08,4,ICICIBANK,BUY,147,307.45,45195.15,0,45.35,0.00,1.39,0.04,0.26,6.78,0.00,53.82,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2018-10-15,1,HCLTECH,SELL,85,489.76,41629.60,0,0.00,42.00,1.28,0.04,0.24,0.00,15.34,58.90,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2018-10-15,2,AXISBANK,BUY,71,585.29,41555.59,0,42.00,0.00,1.27,0.04,0.23,6.23,0.00,49.77,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2018-10-22,1,AXISBANK,SELL,71,567.67,40304.57,0,0.00,40.00,1.24,0.04,0.23,0.00,15.34,56.85,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2018-10-22,2,HINDALCO,BUY,174,230.67,40136.58,0,40.00,0.00,1.23,0.04,0.23,6.02,0.00,47.52,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2018-11-19,1,HINDALCO,SELL,174,230.98,40190.52,0,0.00,40.00,1.23,0.04,0.23,0.00,15.34,56.84,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2018-11-19,2,LT,BUY,28,1400.70,39219.60,0,39.00,0.00,1.21,0.04,0.22,5.88,0.00,46.35,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2018-12-03,1,ICICIBANK,SELL,147,358.72,52731.84,0,0.00,53.00,1.62,0.05,0.30,0.00,15.34,70.31,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2018-12-03,2,TITAN,BUY,50,933.02,46651.00,0,47.00,0.00,1.43,0.05,0.27,7.00,0.00,55.75,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2018-12-10,1,LT,SELL,28,1374.01,38472.28,0,0.00,38.00,1.18,0.04,0.22,0.00,15.34,54.78,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2018-12-10,2,ICICIBANK,BUY,130,346.67,45067.10,0,45.00,0.00,1.38,0.04,0.26,6.76,0.00,53.44,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2018-12-31,1,TITAN,SELL,50,925.54,46277.00,0,0.00,46.00,1.42,0.04,0.26,0.00,15.34,63.06,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2018-12-31,2,BANKBARODA,BUY,389,119.31,46411.59,0,46.00,0.00,1.43,0.05,0.27,6.96,0.00,54.71,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-01-07,1,ICICIBANK,SELL,130,367.32,47751.60,0,0.00,48.00,1.47,0.05,0.28,0.00,15.34,65.14,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-01-07,2,BPCL,BUY,264,180.09,47543.76,0,48.00,0.00,1.46,0.05,0.27,7.13,0.00,56.91,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-01-14,1,BPCL,SELL,264,169.37,44713.68,0,0.00,45.00,1.37,0.05,0.26,0.00,15.34,62.02,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-01-14,2,TITAN,BUY,46,958.48,44090.08,0,44.00,0.00,1.36,0.04,0.25,6.61,0.00,52.26,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-01-21,1,BANKBARODA,SELL,389,118.24,45995.36,0,0.00,46.00,1.41,0.05,0.26,0.00,15.34,63.06,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-01-21,2,BPCL,BUY,258,175.64,45315.12,0,45.00,0.00,1.39,0.04,0.26,6.80,0.00,53.49,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-01-28,1,TITAN,SELL,46,977.51,44965.46,0,0.00,45.00,1.38,0.04,0.26,0.00,15.34,62.02,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-01-28,2,AXISBANK,BUY,68,669.33,45514.44,0,46.00,0.00,1.40,0.05,0.26,6.83,0.00,54.54,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-02-04,1,AXISBANK,SELL,68,710.94,48343.92,0,0.00,48.00,1.48,0.05,0.28,0.00,15.34,65.15,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-02-04,2,ASIANPAINT,BUY,32,1444.72,46231.04,0,46.00,0.00,1.42,0.04,0.26,6.93,0.00,54.65,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-02-11,1,ASIANPAINT,SELL,32,1447.18,46309.76,0,0.00,46.18,1.42,0.04,0.26,0.00,15.34,63.24,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-02-11,2,BPCL,SELL,258,166.42,42936.36,0,0.00,42.82,1.32,0.04,0.25,0.00,15.34,59.77,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-02-11,3,TITAN,BUY,43,1059.53,45559.79,0,45.59,0.00,1.40,0.05,0.26,6.83,0.00,54.13,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-02-11,4,AXISBANK,BUY,63,720.26,45376.38,0,45.41,0.00,1.39,0.05,0.26,6.81,0.00,53.92,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-02-18,1,AXISBANK,SELL,63,685.66,43196.58,0,0.00,43.25,1.33,0.04,0.25,0.00,15.34,60.21,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-02-18,2,TITAN,SELL,43,1039.58,44701.94,0,0.00,44.75,1.37,0.05,0.25,0.00,15.34,61.76,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-02-18,3,INFY,BUY,59,742.72,43820.48,0,43.89,0.00,1.35,0.04,0.25,6.57,0.00,52.10,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-02-18,4,TECHM,BUY,54,815.41,44032.14,0,44.11,0.00,1.35,0.05,0.25,6.61,0.00,52.37,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-02-25,1,INFY,SELL,59,735.18,43375.62,0,0.00,43.00,1.33,0.04,0.25,0.00,15.34,59.96,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-02-25,2,TITAN,BUY,42,1038.52,43617.84,0,44.00,0.00,1.34,0.05,0.25,6.54,0.00,52.18,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-03-05,1,TITAN,SELL,42,1023.09,42969.78,0,0.00,43.00,1.32,0.05,0.25,0.00,15.34,59.96,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-03-05,2,AXISBANK,BUY,60,706.05,42363.00,0,42.00,0.00,1.30,0.04,0.24,6.35,0.00,49.93,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-03-18,1,TECHM,SELL,54,804.55,43445.70,0,0.00,43.00,1.34,0.05,0.25,0.00,15.34,59.98,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-03-18,2,TITAN,BUY,39,1105.55,43116.45,0,43.00,0.00,1.32,0.04,0.25,6.47,0.00,51.08,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-04-08,1,AXISBANK,SELL,60,763.92,45835.20,0,0.00,45.80,1.40,0.05,0.26,0.00,15.34,62.85,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-04-08,2,TITAN,SELL,39,1108.45,43229.55,0,0.00,43.20,1.33,0.04,0.25,0.00,15.34,60.16,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-04-08,3,JINDALSTEL,BUY,238,188.39,44836.82,0,44.73,0.00,1.38,0.05,0.26,6.73,0.00,53.15,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-04-08,4,HCLTECH,BUY,81,547.77,44369.37,0,44.27,0.00,1.36,0.04,0.25,6.65,0.00,52.57,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-04-15,1,HCLTECH,SELL,81,544.23,44082.63,0,0.00,44.00,1.35,0.05,0.25,0.00,15.34,60.99,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-04-15,2,BAJAJFINSV,BUY,57,758.38,43227.66,0,43.00,0.00,1.33,0.04,0.25,6.48,0.00,51.10,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-05-20,1,JINDALSTEL,SELL,238,161.92,38536.96,0,0.00,39.00,1.18,0.04,0.22,0.00,15.34,55.78,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-05-20,2,SBIN,BUY,119,332.17,39528.23,0,40.00,0.00,1.22,0.04,0.23,5.93,0.00,47.42,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-05-27,1,BAJAJFINSV,SELL,57,814.59,46431.63,0,0.00,46.00,1.43,0.05,0.27,0.00,15.34,63.09,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-05-27,2,BANKBARODA,BUY,323,137.37,44370.51,0,44.00,0.00,1.36,0.04,0.25,6.66,0.00,52.31,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-06-10,1,BANKBARODA,SELL,323,123.24,39806.52,0,0.00,39.83,1.22,0.04,0.23,0.00,15.34,56.66,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-06-10,2,SBIN,SELL,119,345.83,41153.77,0,0.00,41.17,1.26,0.04,0.23,0.00,15.34,58.04,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-06-10,3,BAJAJFINSV,BUY,50,826.41,41320.50,0,41.56,0.00,1.27,0.04,0.24,6.20,0.00,49.31,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-06-10,4,KOTAKBANK,BUY,137,300.81,41210.97,0,41.44,0.00,1.27,0.04,0.23,6.18,0.00,49.16,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-06-17,1,KOTAKBANK,SELL,137,295.45,40476.65,0,0.00,40.00,1.24,0.04,0.23,0.00,15.34,56.85,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-06-17,2,TITAN,BUY,31,1286.64,39885.84,0,40.00,0.00,1.23,0.04,0.23,5.98,0.00,47.48,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-06-24,1,TITAN,SELL,31,1301.35,40341.85,0,0.00,40.00,1.24,0.04,0.23,0.00,15.34,56.85,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-06-24,2,SBIN,BUY,116,350.18,40620.88,0,41.00,0.00,1.25,0.04,0.23,6.09,0.00,48.61,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-07-01,1,SBIN,SELL,116,362.62,42063.92,0,0.00,42.00,1.29,0.04,0.24,0.00,15.34,58.91,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-07-01,2,TITAN,BUY,31,1330.77,41253.87,0,41.00,0.00,1.27,0.04,0.24,6.19,0.00,48.74,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-07-08,1,BAJAJFINSV,SELL,50,849.57,42478.50,0,0.00,42.00,1.30,0.04,0.24,0.00,15.34,58.92,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-07-08,2,SBIN,BUY,112,368.18,41236.16,0,41.00,0.00,1.27,0.04,0.24,6.19,0.00,48.74,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-07-15,1,TITAN,SELL,31,1109.45,34392.95,0,0.00,34.00,1.05,0.03,0.19,0.00,15.34,50.61,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-07-15,2,KOTAKBANK,BUY,122,297.95,36349.90,0,36.00,0.00,1.12,0.04,0.21,5.45,0.00,42.82,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-07-29,1,KOTAKBANK,SELL,122,302.60,36917.20,0,0.00,37.00,1.13,0.04,0.21,0.00,15.34,53.72,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-07-29,2,INFY,BUY,46,789.89,36334.94,0,36.00,0.00,1.12,0.03,0.21,5.45,0.00,42.81,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-08-05,1,INFY,SELL,46,772.21,35521.66,0,0.00,35.56,1.08,0.04,0.20,0.00,15.34,52.22,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-08-05,2,SBIN,SELL,112,298.30,33409.60,0,0.00,33.44,1.03,0.03,0.19,0.00,15.34,50.03,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-08-05,3,ASIANPAINT,BUY,22,1533.97,33747.34,0,33.53,0.00,1.04,0.03,0.19,5.06,0.00,39.85,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-08-05,4,KOTAKBANK,BUY,116,299.15,34701.40,0,34.47,0.00,1.07,0.04,0.20,5.21,0.00,40.99,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-08-13,1,KOTAKBANK,SELL,116,304.87,35364.92,0,0.00,35.00,1.08,0.04,0.20,0.00,15.34,51.66,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-08-13,2,ICICIBANK,BUY,84,417.21,35045.64,0,35.00,0.00,1.08,0.03,0.20,5.26,0.00,41.57,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-08-19,1,ICICIBANK,SELL,84,419.89,35270.76,0,0.00,35.00,1.08,0.03,0.20,0.00,15.34,51.65,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-08-19,2,INFY,BUY,46,775.99,35695.54,0,36.00,0.00,1.10,0.04,0.21,5.35,0.00,42.70,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-09-09,1,ASIANPAINT,SELL,22,1529.78,33655.16,0,0.00,34.00,1.03,0.03,0.19,0.00,15.34,50.59,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-09-09,2,SUNPHARMA,BUY,80,426.21,34096.80,0,34.00,0.00,1.05,0.04,0.20,5.11,0.00,40.40,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-09-23,1,SUNPHARMA,SELL,80,417.79,33423.20,0,0.00,33.00,1.03,0.04,0.19,0.00,15.34,49.60,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-09-23,2,ASIANPAINT,BUY,19,1698.70,32275.30,0,32.00,0.00,0.99,0.03,0.19,4.84,0.00,38.05,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-09-30,1,INFY,SELL,46,784.71,36096.66,0,0.00,36.00,1.11,0.04,0.21,0.00,15.34,52.70,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-09-30,2,BPCL,BUY,149,236.49,35237.01,0,35.00,0.00,1.08,0.03,0.20,5.29,0.00,41.60,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-10-29,1,ASIANPAINT,SELL,19,1791.20,34032.80,0,0.00,34.00,1.05,0.03,0.19,0.00,15.34,50.61,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-10-29,2,MARUTI,BUY,4,7419.71,29678.84,0,30.00,0.00,0.91,0.03,0.17,4.45,0.00,35.56,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-11-11,1,MARUTI,SELL,4,7156.42,28625.68,0,0.00,29.00,0.88,0.03,0.16,0.00,15.34,45.41,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-11-11,2,JINDALSTEL,BUY,238,145.37,34598.06,0,35.00,0.00,1.06,0.03,0.20,5.19,0.00,41.48,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-12-09,1,BPCL,SELL,149,243.60,36296.40,0,0.00,36.00,1.12,0.04,0.21,0.00,15.34,52.71,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-12-09,2,ICICIBANK,BUY,66,524.31,34604.46,0,35.00,0.00,1.06,0.03,0.20,5.19,0.00,41.48,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-01-06,1,ICICIBANK,SELL,66,536.98,35440.68,0,0.00,35.00,1.09,0.03,0.20,0.00,15.34,51.66,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-01-06,2,SBIN,BUY,111,331.87,36837.57,0,37.00,0.00,1.13,0.04,0.21,5.53,0.00,43.91,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-01-20,1,SBIN,SELL,111,320.84,35613.24,0,0.00,36.00,1.09,0.04,0.20,0.00,15.34,52.67,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-01-20,2,BAJAJFINSV,BUY,36,972.99,35027.64,0,35.00,0.00,1.08,0.03,0.20,5.25,0.00,41.56,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-02-03,1,BAJAJFINSV,SELL,36,895.05,32221.80,0,0.00,32.00,0.99,0.03,0.18,0.00,15.34,48.54,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-02-03,2,ICICIBANK,BUY,65,504.25,32776.25,0,33.00,0.00,1.01,0.03,0.19,4.92,0.00,39.15,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-02-10,1,ICICIBANK,SELL,65,538.38,34994.70,0,0.00,35.00,1.07,0.04,0.20,0.00,15.34,51.65,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-02-10,2,INFY,BUY,45,774.39,34847.55,0,35.00,0.00,1.07,0.03,0.20,5.23,0.00,41.53,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-02-17,1,INFY,SELL,45,789.90,35545.50,0,0.00,36.00,1.09,0.04,0.20,0.00,15.34,52.67,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-02-17,2,TITAN,BUY,27,1293.70,34929.90,0,35.00,0.00,1.07,0.03,0.20,5.24,0.00,41.54,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-02-24,1,TITAN,SELL,27,1309.35,35352.45,0,0.00,35.00,1.09,0.04,0.20,0.00,15.34,51.67,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-02-24,2,INFY,BUY,44,800.50,35222.00,0,35.00,0.00,1.08,0.03,0.20,5.28,0.00,41.59,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-03-02,1,INFY,SELL,44,736.63,32411.72,0,0.00,32.53,0.99,0.03,0.18,0.00,15.34,49.07,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-03-02,2,JINDALSTEL,SELL,238,161.02,38322.76,0,0.00,38.47,1.18,0.04,0.22,0.00,15.34,55.25,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-03-02,3,TITAN,BUY,28,1275.64,35717.92,0,35.60,0.00,1.10,0.04,0.20,5.36,0.00,42.30,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-03-02,4,ASIANPAINT,BUY,19,1816.01,34504.19,0,34.40,0.00,1.06,0.03,0.20,5.17,0.00,40.86,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-03-23,1,TITAN,SELL,28,839.23,23498.44,0,0.00,23.00,0.72,0.02,0.13,0.00,15.34,39.21,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-03-23,2,SUNPHARMA,BUY,70,345.17,24161.90,0,24.00,0.00,0.74,0.03,0.14,3.62,0.00,28.53,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-03-30,1,SUNPHARMA,SELL,70,321.49,22504.30,0,0.00,23.00,0.69,0.02,0.13,0.00,15.34,39.18,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-03-30,2,INFY,BUY,36,625.41,22514.76,0,23.00,0.00,0.69,0.03,0.13,3.38,0.00,27.23,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-04-07,1,INFY,SELL,36,614.69,22128.84,0,0.00,22.00,0.68,0.02,0.13,0.00,15.34,38.17,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-04-07,2,SUNPHARMA,BUY,55,398.20,21901.00,0,22.00,0.00,0.67,0.02,0.12,3.29,0.00,26.10,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-05-11,1,ASIANPAINT,SELL,19,1582.21,30061.99,0,0.00,30.00,0.92,0.03,0.17,0.00,15.34,46.46,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-05-11,2,TCS,BUY,14,1909.95,26739.30,0,27.00,0.00,0.82,0.03,0.15,4.01,0.00,32.01,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-06-01,1,TCS,SELL,14,1989.01,27846.14,0,0.00,28.00,0.85,0.03,0.16,0.00,15.34,44.38,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-06-01,2,HCLTECH,BUY,52,557.28,28978.56,0,29.00,0.00,0.89,0.03,0.16,4.35,0.00,34.43,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-06-15,1,HCLTECH,SELL,52,574.51,29874.52,0,0.00,30.00,0.92,0.03,0.17,0.00,15.34,46.46,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-06-15,2,JINDALSTEL,BUY,205,142.77,29267.85,0,29.00,0.00,0.90,0.03,0.17,4.39,0.00,34.49,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-06-22,1,SUNPHARMA,SELL,55,491.95,27057.25,0,0.00,27.00,0.83,0.03,0.15,0.00,15.34,43.35,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-06-22,2,M&M,BUY,59,502.00,29618.00,0,30.00,0.00,0.91,0.03,0.17,4.44,0.00,35.55,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-08-10,1,M&M,SELL,59,604.70,35677.30,0,0.00,36.00,1.09,0.03,0.20,0.00,15.34,52.66,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-08-10,2,HINDALCO,BUY,202,176.99,35751.98,0,36.00,0.00,1.10,0.04,0.21,5.36,0.00,42.71,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-08-17,1,HINDALCO,SELL,202,185.06,37382.12,0,0.00,37.00,1.15,0.04,0.21,0.00,15.34,53.74,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-08-17,2,M&M,BUY,59,628.31,37070.29,0,37.00,0.00,1.14,0.03,0.21,5.56,0.00,43.94,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-08-24,1,M&M,SELL,59,612.69,36148.71,0,0.00,36.00,1.11,0.04,0.21,0.00,15.34,52.70,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-08-24,2,BAJAJFINSV,BUY,57,631.70,36006.90,0,36.00,0.00,1.11,0.03,0.20,5.40,0.00,42.74,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-08-31,1,BAJAJFINSV,SELL,57,660.12,37626.84,0,0.00,38.00,1.15,0.04,0.22,0.00,15.34,54.75,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-08-31,2,INFY,BUY,40,935.72,37428.80,0,37.00,0.00,1.15,0.04,0.21,5.61,0.00,44.01,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-09-07,1,INFY,SELL,40,918.44,36737.60,0,0.00,37.00,1.13,0.03,0.21,0.00,15.34,53.71,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-09-07,2,TECHM,BUY,49,750.07,36753.43,0,37.00,0.00,1.13,0.04,0.21,5.51,0.00,43.89,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-09-21,1,JINDALSTEL,SELL,205,197.80,40549.00,0,0.00,41.00,1.25,0.04,0.23,0.00,15.34,57.86,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-09-21,2,HCLTECH,BUY,48,823.41,39523.68,0,40.00,0.00,1.21,0.04,0.23,5.93,0.00,47.41,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-10-19,1,HCLTECH,SELL,48,839.38,40290.24,0,0.00,40.00,1.24,0.04,0.23,0.00,15.34,56.85,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-10-19,2,TCS,BUY,14,2775.39,38855.46,0,39.00,0.00,1.19,0.04,0.22,5.83,0.00,46.28,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-10-26,1,TCS,SELL,14,2688.61,37640.54,0,0.00,38.00,1.16,0.04,0.22,0.00,15.34,54.76,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-10-26,2,HCLTECH,BUY,46,853.43,39257.78,0,39.00,0.00,1.20,0.04,0.22,5.89,0.00,46.35,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-11-02,1,HCLTECH,SELL,46,841.53,38710.38,0,0.00,39.00,1.19,0.04,0.22,0.00,15.34,55.79,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-11-02,2,ASIANPAINT,BUY,17,2199.10,37384.70,0,37.00,0.00,1.15,0.04,0.22,5.61,0.00,44.02,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-11-09,1,ASIANPAINT,SELL,17,2247.88,38213.96,0,0.00,38.08,1.18,0.04,0.22,0.00,15.34,54.86,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-11-09,2,TECHM,SELL,49,858.57,42069.93,0,0.00,41.92,1.29,0.04,0.24,0.00,15.34,58.83,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-11-09,3,KOTAKBANK,BUY,119,346.17,41194.23,0,41.20,0.00,1.26,0.04,0.24,6.18,0.00,48.92,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-11-09,4,HDFCBANK,BUY,62,657.93,40791.66,0,40.80,0.00,1.25,0.04,0.23,6.12,0.00,48.44,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-11-17,1,HDFCBANK,SELL,62,692.55,42938.10,0,0.00,42.89,1.32,0.05,0.25,0.00,15.34,59.85,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-11-17,2,KOTAKBANK,SELL,119,354.18,42147.42,0,0.00,42.11,1.29,0.04,0.24,0.00,15.34,59.02,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-11-17,3,AXISBANK,BUY,69,613.46,42328.74,0,42.56,0.00,1.30,0.04,0.24,6.35,0.00,50.49,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
